#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	32925	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32926	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32927	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32928	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32929	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32930	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32931	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32932	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32933	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32934	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32935	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32936	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32937	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32938	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32939	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32940	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32941	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32942	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32943	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32944	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32945	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32946	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32947	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32948	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32949	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32950	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32951	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32952	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32953	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32954	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	32955	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32956	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32957	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32958	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32959	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32960	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32961	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32962	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32963	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32964	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32965	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32966	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32967	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32968	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32969	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32970	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32971	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32972	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32973	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32974	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32975	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	32976	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32977	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32978	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	32979	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32980	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32981	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32982	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32983	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32984	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32985	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32986	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32987	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32988	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32989	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	32990	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	32991	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	32992	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	32993	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	32994	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	32995	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	32996	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32997	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	32998	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	32999	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33000	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33001	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33002	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33003	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33004	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33005	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33006	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33007	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33008	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33009	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33010	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33011	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33012	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33013	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33014	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33015	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33016	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33017	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33018	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33019	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33020	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33021	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33022	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33023	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33024	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33025	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33026	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33027	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33028	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33029	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33030	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33031	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33032	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33033	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33034	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33035	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33036	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33037	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33038	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33039	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33040	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33041	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33042	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33043	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33044	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33045	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33046	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33047	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33048	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33049	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33050	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33051	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33052	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33053	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33054	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33055	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33056	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33057	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33058	-35.004124	-35.644192	-inf	-33.446968	-34.034756
J02459.1	33059	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33060	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33061	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33062	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33063	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33064	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33065	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33066	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33067	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33068	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33069	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33070	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33071	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33072	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33073	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33074	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33075	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33076	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33077	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33078	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33079	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33080	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33081	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33082	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33083	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33084	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33085	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33086	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33087	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33088	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33089	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33090	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	33091	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	33092	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	33093	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	33094	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	33095	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	33096	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33097	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33098	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33099	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33100	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33101	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33102	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33103	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33104	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33105	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33106	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33107	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33108	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33109	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33110	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33111	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33112	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33113	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33114	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33115	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33116	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33117	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33118	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33119	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33120	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33121	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33122	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33123	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33124	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33125	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	33126	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33127	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33128	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33129	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33130	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33131	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33132	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33133	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33134	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33135	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33136	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33137	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33138	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33139	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33140	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33141	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33142	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33143	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33144	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33145	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33146	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33147	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33148	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33149	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33150	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33151	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33152	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33153	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33154	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33155	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33156	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33157	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33158	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33159	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33160	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33161	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33162	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33163	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33164	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33165	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33166	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33167	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33168	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33169	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33170	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33171	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33172	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33173	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33174	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33175	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33176	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33177	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33178	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33179	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33180	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33181	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33182	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33183	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33184	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33185	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33186	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33187	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33188	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33189	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33190	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33191	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33192	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33193	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33194	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33195	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33196	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33197	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33198	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33199	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33200	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33201	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33202	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33203	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33204	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33205	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33206	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33207	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33208	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33209	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33210	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33211	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33212	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33213	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33214	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33215	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33216	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33217	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33218	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33219	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33220	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33221	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33222	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33223	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33224	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33225	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33226	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33227	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33228	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33229	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33230	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33231	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33232	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33233	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33234	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33235	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33236	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33237	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33238	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33239	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33240	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33241	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33242	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33243	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33244	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33245	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33246	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33247	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33248	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33249	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33250	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33251	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33252	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33253	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33254	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33255	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33256	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33257	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33258	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33259	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33260	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33261	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33262	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33263	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33264	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33265	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33266	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33267	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33268	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33269	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33270	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33271	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33272	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33273	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33274	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33275	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33276	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33277	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33278	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33279	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33280	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33281	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33282	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33283	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33284	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33285	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33286	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33287	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33288	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33289	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33290	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33291	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33292	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33293	-inf	-39.374451	-37.765015	-41.571678	-39.962238
